Item ID,GUID,Name,Number,Imported ID,Base Price,Created Date,Archived,Modifier,SKU,PLU
400000012223579617,2ecdea03-9201-439d-8b4b-a8091ea34b7f,RET Margaine Brut,400000012223579618,,41.00,6/24/2021,No,No,,
400000023883998167,2ed4bd00-57fb-44e8-bedd-e49b24e0ffb9,BTL Ca N'estruc,400000023883998168,,37.00,10/1/2022,No,No,,
400000000194773870,2f14598a-e54d-4ed7-bd0c-896eee4ce4d0,BTL Arkenstone NvD Cab,400000000194773871,,135.00,12/14/2018,No,No,,
400000002563085953,2f14a161-f4d8-4ad4-8907-6eb9246818fa,San Calogero Package,400000002563085954,,50.00,9/26/2019,No,No,,
400000003203734061,2f195190-4a10-4f7f-9b6f-f0bbb5f7bbe4,Regular,400000003203734062,,23.00,11/27/2019,No,Yes,,
400000000287755461,2f1f8b4e-2797-4782-9bee-8fdc93976463,WC Tenuta Salviano Orvieto Classico Superiore 15,400000000287755462,,15.00,1/7/2019,Yes,No,,
400000038019174269,2f20225d-bef1-47d7-87a1-199a91661994,GLS Intent Sangiovese,400000038019174270,,24.00,1/22/2024,No,No,,
400000001468227034,2f2070a7-67fc-4cdc-9903-ba2f6fa00ff6,Regular,400000001468227035,,40.00,6/11/2019,No,Yes,,
400000000561600183,2f2f61e1-145a-4266-9f29-717f438ea940,BTL Librandi Ciro Bianco 16,400000000561600184,,0.00,2/28/2019,No,No,,
400000012224313364,2f381426-2aea-4c76-b5be-5ee3a4f798e0,RET Forge Riesling,400000012224313365,,19.00,6/24/2021,No,No,,
400000039337964185,2f39cbbc-9993-45fe-a5ca-e6f12718acc0,RET Montmiral Gigondas,400000039337964186,,34.00,3/7/2024,No,No,,
400000024815022150,2f3dd2f4-6e07-4fe8-9554-9b755e551135,RET Belle Glos Pinot,400000024815022151,,50.00,11/3/2022,No,No,,
400000023886722796,2f4d6ba7-d050-47dc-a8f7-924363914b92,BTL Prieur et Fils Sancerre,400000023886722797,,64.00,10/1/2022,No,No,,
400000000192240961,2f5b1a87-0f26-48f8-8d52-8995885d63c3,RET Paul Bara Special Club 08 Brut,400000000192240962,,130.00,12/13/2018,No,No,,
400000000192273457,2f66065a-ace9-4d42-afd9-115d7633d2d4,WC Ravines Sparkling Riesling Argetsinger Vineyard 13,400000000192273458,,37.00,12/13/2018,Yes,No,,
400000007586218770,2f80340e-ef5f-429d-bc46-390906a78add,GLS Conti Zecca Primitivo 16,400000007586218771,,14.00,10/22/2020,No,No,,
400000000195822424,2f80eaf9-e117-4187-b322-6175939c1c5d,RET Saint Helena Sympa Estate Cab 13,400000000195822425,,135.00,12/14/2018,No,No,,
400000000192217176,2f84c34e-1b1c-4850-b956-9f1b8ad5fafb,BTL Il Mosnel Franciacorta Rose NV,400000000192217177,,70.00,12/13/2018,No,No,,
400000004461156558,2f876fd0-7b4c-444f-acd1-3154974c9551,Sale,400000004461156559,,25.50,3/6/2020,No,Yes,,
400000003478925279,2f9aad46-1236-4289-ac96-6ad865cbc501,Regular,400000003478925280,,18.00,12/23/2019,No,Yes,,
400000000877418265,2fa814c8-2614-47a3-8015-895bb1e2bd5f,Fowles Farm to Table Pinot 17,400000000877418266,,17.00,4/8/2019,No,No,,
400000000192398760,2fb18f8a-e647-42bc-96b9-cbece2a74027,BTL Rocca di Montegrossi Vin Santo 07,400000000192398761,,122.00,12/13/2018,No,No,,
400000003630012542,2fb7bf40-c1c1-4590-b2cd-9da0cf921a23,WC,400000003630012543,,34.00,1/6/2020,No,Yes,,
400000003991589675,2fbe52df-4685-410f-a9f3-a9669fa62417,BTL Estampa Reserva Cab 15,400000003991589676,,38.00,2/5/2020,No,No,,
400000004016045834,2fc7d066-8f87-47b8-8f81-01f2e25b9f83,BTL Genio Gioire Friulano 17,400000004016045835,,48.00,2/7/2020,No,No,,
400000028644267423,2fd153fd-2012-427c-8395-6834c5555aa1,RET Laird Ghost Ranch Pinot 21,400000028644267424,,40.00,3/21/2023,No,No,,
400000000195762361,2fdd239c-43ed-4248-be78-83eb1ed2567f,RET Prunus Tinto 15,400000000195762362,,18.00,12/14/2018,No,No,,
400000028864626565,2ff4faf6-e01f-4716-809f-72e510f4f779,Half Rebenhof Burgunder,400000028864626566,,8.00,3/28/2023,No,No,,
400000007051273013,3000a458-1e36-4242-81fd-26ee1b75f562,RET Joao Portugal Ramos Riserva,400000007051273014,,13.00,9/22/2020,No,No,,
400000000195773513,3001623b-2a4a-49b6-8a14-1eae618e815e,BTL Wine Stash Napa Cabernet 14,400000000195773514,,70.00,12/14/2018,No,No,,
400000001394084648,3003f2f4-d06f-40df-94cc-d843fbdb6c62,WC,400000001394084649,,30.00,6/3/2019,Yes,Yes,,
400000028298984231,30067546-1881-4bd5-a967-85fc0c57e6e5,RET Cuvelier,400000028298984232,,26.00,3/10/2023,No,No,,
400000000124890463,30162287-c7a4-4c44-8447-4aee0cb6c01a,No Tomino,400000000124890464,,0.00,11/20/2018,No,Yes,,
400000021244537690,302f4fc5-a2dd-4339-a937-abbf0e27b8b2,BTL Marionnet Touraine Sauvignon Blanc 18/20,400000021244537691,,42.00,6/28/2022,No,No,,
400000000415104708,3038972e-1a50-49b2-a5ae-1940ea5d074f,6+ Price,400000000415104709,,11.00,2/4/2019,No,Yes,,
400000002490862369,304a6dbd-3d54-4a6e-92b0-1021995146c5,BTL Delamotte BdB 08,400000002490862370,,145.00,9/19/2019,No,No,,
400000004515226035,304ac1e9-b338-441d-a32f-5d200b494221,GLS Poggio Croja Barbera 16,400000004515226036,,10.00,3/9/2020,No,No,,
400000006085492839,304bee9d-ce3e-4551-869a-9fc0b7ca88c9,RET Gougenheim Sparkling Rose,400000006085492840,,10.00,7/28/2020,No,No,,
400000002772480395,304ee02f-8391-4cad-b859-a688fc52e77c,Rombauer Ticket WC,400000002772480396,,15.00,10/16/2019,No,No,,
400000003265053858,305162a7-6b5a-4ea1-8a1c-122fe10c14bd,BTL Il Colle MAG Blue NV,400000003265053859,,72.00,12/4/2019,No,No,,
400000000593177895,305c32d8-55a7-4597-8010-99ee16249166,Reg,400000000593177896,,54.00,3/4/2019,No,Yes,,
400000007088712027,306d52c1-076d-4ed8-b1ff-2a540e691710,DD Ravioli,400000007088712028,,26.00,9/24/2020,No,No,,
400000003250823537,306e767a-906e-41f9-adb2-55b867efd8c6,RET Barrachi O'Lillo Rosso 16,400000003250823538,,0.00,12/2/2019,No,No,,
400000025282535823,307e3520-05e7-41f3-b8b0-3f1c86d6dab3,TST Pisoni Brut 16,400000025282535824,,0.00,11/19/2022,No,No,,
400000033532873020,308bfec3-12f9-4bed-866a-8b733d1f68d2,GLS Fornaci Gavi,400000033532873021,,14.00,8/21/2023,No,No,,
400000002684679619,308db7ec-dd38-42b9-a0af-93b8251e0f73,Regular,400000002684679620,,25.00,10/7/2019,No,Yes,,
400000008127156976,308ed4e8-c2e9-4ff1-bde4-b513f23dbdcf,RET Radio Coteau Chard,400000008127156977,,50.00,11/23/2020,No,No,,
400000027034980153,308f5bb7-35be-419c-b811-bfa8c60a4694,RET Small Lot Cab,400000027034980154,,70.00,1/26/2023,No,No,,
400000000124851300,3096da05-3717-42f6-bd5c-58f9be919a57,No Basil Pesto,400000000124851301,,0.00,11/20/2018,No,Yes,,
400000011366736373,30a3d20a-af47-4d62-a1a2-d5560ced1232,RET Iron & Sand Cab,400000011366736374,,28.00,5/20/2021,No,No,,
400000000195214717,30b33fd8-5f5c-426c-a55d-35a63476fb45,WC Forey MAG 14,400000000195214718,,160.00,12/14/2018,Yes,No,,
400000000194781448,30bb3d39-fc45-44e7-b64f-b01d0647db87,BTL Belle Glos LA Pinot MAG 16,400000000194781449,,130.00,12/14/2018,No,No,,
400000006078447875,30c03ad4-f197-49aa-bc97-eeab52ab5034,RET Krutz Magnolia Cabernet 14,400000006078447876,,25.00,7/27/2020,No,No,,
400000000194778065,30c6ee65-b7fb-4104-91d1-293f12494497,WC Azimut Negre 14,400000000194778066,,16.00,12/14/2018,Yes,No,,
400000000192351796,30cdadcb-132a-408c-925e-ad9c5769a750,WC Lungarotti Vigna Il Pino 11,400000000192351797,,38.00,12/13/2018,Yes,No,,
400000004461130925,30daf640-33a7-448c-868a-cd92ed095c9f,RET Corte Gardoni Bardolino le Fontane 18,400000004461130926,,0.00,3/6/2020,No,No,,
400000004461148485,30db8b9e-a152-4c5a-a0a3-3f0de518b917,Sale,400000004461148486,,22.95,3/6/2020,No,Yes,,
400000039374677530,30e8f452-e6c0-499f-8a55-3df55943ead1,RET Ridge Grenache Blanc,400000039374677531,,35.00,3/8/2024,No,No,,
400000000192389265,30ed3c5b-720a-49c9-9fee-748c7e47634e,WC Prieur Meursault Perrieres 11,400000000192389266,,190.00,12/13/2018,Yes,No,,
400000001568674247,30f770c7-202a-4435-b25d-de8af3ad340d,RET Louis Jadot Marsannay 15,400000001568674248,,40.00,6/21/2019,No,No,,
400000023872423042,30fa2d1d-5b66-43d0-8563-90cb7d769ff0,RET Domaine Eden Chardonnay,400000023872423043,,40.00,10/1/2022,No,No,,
400000000566619631,310d58a9-4ed0-4b48-83a7-90ae1071bf9f,BTL Kennedy Estate Cabernet 11,400000000566619632,,205.00,3/1/2019,No,No,,
400000001394059107,310d8bc4-4dad-4339-8b44-69c4720185f4,Regular,400000001394059108,,37.00,6/3/2019,No,Yes,,
400000005139510378,310deb58-6721-487c-85a3-64b58c189b4b,Spaghetti 'La Storia' Vegetarian dinner for 4,400000005139510379,,45.00,5/24/2020,No,No,,
400000003134150085,31100743-2c27-4f96-b95d-4e855536d08b,GLS Florez Pope's Smoke,400000003134150086,,18.00,11/20/2019,No,No,,
400000000195822428,311e4b7d-5540-46c9-ade5-5abe54cfd7a2,WC Saint Helena Sympa Estate Cab 13,400000000195822429,,135.00,12/14/2018,Yes,No,,
400000000828521218,3127efc0-45a3-40dc-bb2f-4b87ba85ac61,Fontsainte Rose Gris de Gris 18 RET,400000000828521219,,0.00,4/3/2019,No,No,,
400000005441235612,3136d265-ef2d-4316-a0f5-c93886ef286d,RET Alfaro A Chardonnay 18,400000005441235613,,22.00,6/17/2020,No,No,,
400000004917445613,313b3615-e00b-40e8-9177-d09e5b17f692,Spag Bolognese ONLY for 4,400000004917445614,,25.00,5/1/2020,No,No,,
400000023213817651,313be668-7309-4762-b0f2-68faadd663b2,RET Thymiopolous 'Earth & Sky' Xinomavro,400000023213817652,,45.00,9/6/2022,No,No,,
400000000272523673,314529bc-67c9-40c9-ab8c-e46b08efd84f,RET Bergaglio Fornaci Gavi 17,400000000272523674,,24.00,1/4/2019,No,No,,
400000000195637373,314f0a90-013a-40c7-9c6e-65808991bb1c,BTL La Ca Nova Barbaresco 14,400000000195637374,,72.00,12/14/2018,No,No,,
400000034727143736,31563ace-7bd2-4d97-8a53-edd2f4228908,1/2 Caprese,400000034727143737,,9.00,9/29/2023,No,No,,
400000026158383915,315766a7-a15f-439f-8282-dc26734b84cc,GLS Verret Chablis,400000026158383916,,20.00,12/23/2022,No,No,,
400000000195778221,31652748-e88a-4537-889d-7ee8607856a9,WC Whispering Angel MAGNUM 17,400000000195778222,,53.00,12/14/2018,Yes,No,,
400000038326681417,3175c7f9-f743-4351-8d4b-2c5989097c50,WC Terenzuola Fosso di Corsano,400000038326681418,,32.00,2/2/2024,No,No,,
400000000195815030,317842b3-6300-4e64-947f-1b31dc2cd2a5,BTL Ridge Montebello 15,400000000195815031,,265.00,12/14/2018,No,No,,
400000000240955721,3193ff7c-4a20-4ab9-8f1c-ded48a7ff3ad,"Deschutes, Fresh Squeezed IPA",400000000240955722,,8.00,12/27/2018,No,No,,
400000024624043565,319a4066-b428-4915-b9e0-3799ecfdf83a,TST Grgich Hills Zin,400000024624043566,,9.00,10/27/2022,No,No,,
400000039544369419,31c019b1-7367-4a28-9751-29a007f87708,RET Claude Jobard Rully,400000039544369420,,36.00,3/13/2024,No,No,,
400000004460994554,31d4b16a-f76d-4bcb-ace1-f21af3f913d1,Sale,400000004460994555,,24.65,3/6/2020,No,Yes,,
400000000195847549,31d52500-8690-40ce-a7ea-10c01dfe6dc6,WC Terenzuola Merla della Miniera 15,400000000195847700,,35.00,12/14/2018,Yes,No,,
400000000217613722,31ebdb28-a5f5-4e05-bf0a-86041d0c0e54,GLS pios branco 16,400000000217613723,,12.00,12/20/2018,No,No,,
400000039375902029,31f081a1-e32d-4582-b074-e790bb214198,BTL Kurt Angerer Gruner,400000039375902030,,56.00,3/8/2024,No,No,,
400000000192476444,32023785-3e48-4598-9243-163f4c101849,BTL Zorzettig Ribolla Gialla 17,400000000192476445,,44.00,12/13/2018,No,No,,
400000029260495603,3204841e-4f5b-46ec-a0f7-73c1109a60c6,RET Paul Laurent Champagne,400000029260495604,,40.00,4/10/2023,No,No,,
400000018092777114,3211a935-7b22-486d-b68b-3c2abfdb671e,BTL Casalone Alberici Lambrusco 19,400000018092777115,,44.00,3/4/2022,No,No,,
400000035072565054,32149109-3e15-4520-a3a0-701dead8f340,Roger Sancerre 6+,400000035072565055,,42.64,10/10/2023,No,No,,
400000004515226037,322daf13-9374-46ab-b386-6cc6a8771685,RET Poggio Croja Barbera 16,400000004515226038,,20.00,3/9/2020,No,No,,
400000002413385678,322f7142-d30c-42a2-ac61-07c3e81ff16b,BTL Hattingley Valley Classic Reserve Brut NV,400000002413385679,,61.00,9/11/2019,No,No,,
400000000192248154,323d231e-0155-41d8-80ab-c30e285bca00,WC Pierre Peters Cuvee de Reserve Brut NV,400000000192248155,,69.00,12/13/2018,Yes,No,,
400000002843293802,323de176-eaee-4f27-911b-d7b3b580b12a,Regular,400000002843293803,,45.00,10/23/2019,No,Yes,,
400000034417324496,3240aeb7-9f68-4432-9be8-4a240ca8e6bf,"HLF Chateau Haut-La Pereyre, Cuvee Meste-Jean Red Blend 18",400000034417324497,,8.00,9/19/2023,No,No,,
400000038313448356,324447a6-d0b2-45da-99fc-745ad0cae64a,GLS American Recordings Pinot,400000038313448357,,18.00,2/2/2024,No,No,,
400000007572422899,32444d50-c7de-411e-a64a-92f86f853156,BTL La Rioja Alta 904 Gran Reserva 11,400000007572423900,,102.00,10/21/2020,No,No,,
400000000217613718,32472182-d0e4-4e88-9da7-518383a1d69c,BTL pios branco 16,400000000217613719,,33.00,12/20/2018,No,No,,
400000000592992118,324af07d-0816-4ad0-b5b1-d43fc4ee9ad2,Reg,400000000592992119,,15.00,3/4/2019,No,Yes,,
400000002058976452,325b360c-69ed-4037-8b61-a10da1fc11ff,Marzano,400000002058976453,,15.00,8/8/2019,No,No,,
400000000192343318,325b9996-bfa7-47b6-804e-a102707a843f,RET Louis Latour Batard Montrachet 05,400000000192343319,,235.00,12/13/2018,No,No,,
400000002411928634,326bf5fa-9b35-48d3-897f-73788c0b118d,RET Artadi Vinas de Gain 15,400000002411928635,,20.00,9/11/2019,No,No,,
400000040300161323,326c948c-880b-4513-9f8e-6589d8bc923a,Sausage Provolone Frittata Full T,400000040300161324,,125.00,4/6/2024,No,No,,
400000001221834682,32769721-ced1-4ed4-baa1-3b28341cb918,Sale,400000001221834683,,13.00,5/17/2019,No,Yes,,
400000002128512370,327aa4eb-fb7b-4cdb-8ed4-010e103f7e4e,Regular,400000002128512371,,30.00,8/14/2019,No,Yes,,
400000040913664385,3283e54d-9ddc-4161-8f9d-36539a730110,BTL  Plouzeau Touraine,400000040913664386,,52.00,4/26/2024,No,No,,
400000000362537675,32889584-2cd6-4b3e-8a9d-7e22deb9f34a,WC Paternoster Synthesi Aglianico 15,400000000362537676,,20.00,1/25/2019,Yes,No,,
400000002036204334,328b0957-436c-4ff1-8b87-6947324d3d7a,Sale,400000002036204335,,29.00,8/5/2019,No,Yes,,
400000000194804625,329993d0-a091-458a-923d-e68a5533efee,WC Chateau le Borderon 10 MAG,400000000194804626,,50.00,12/14/2018,Yes,No,,
400000002412751291,329bc9b2-1c80-42a9-9746-103eea9fd7af,"RET Michele Satta ""Piastraia"" Red 14",400000002412751292,,36.00,9/11/2019,No,No,,
400000000195240706,329fd9d5-933c-4764-adf1-e1dded8a64f1,WC Giadomella Zinfandel 13,400000000195240707,,30.00,12/14/2018,Yes,No,,
400000001554891777,32a2bb91-e163-4454-9ed2-6bbb3842b351,Enoteca La Storia Menu,400000001554891778,,40.00,6/20/2019,No,No,,
400000000957849151,32ab13e5-f44d-4e8a-9ecf-79cd6b7623ea,Lateral Flight,400000000957849152,,15.00,4/18/2019,No,No,,
400000002839691134,32add8d3-a505-4c7a-b0f9-a0d963670dd7,Sale,400000002839691135,,23.80,10/22/2019,No,Yes,,
400000000192184320,32ae9e86-9573-49eb-a97e-ca1760b3ad7c,WC Chauvet Carte Blanche NV,400000000192184321,,60.00,12/13/2018,Yes,No,,
400000008236665784,32bacae4-0fe3-490d-9348-e55f3b14ee8f,Add Salmon,400000008236665785,,12.00,12/2/2020,No,Yes,,
400000000240955719,32d2dbc7-51f8-4a6d-bc01-205ba816a86f,"Weihenstephaner, Hefewiezen",400000000240955720,,9.00,12/27/2018,No,No,,
400000000192206999,32d351d1-62a7-4261-a451-0290c53b59ad,RET Alban Viognier 16,400000000192207050,,30.00,12/13/2018,No,No,,
400000017574572318,32d619b3-d419-4f3b-b67e-ff10b8af5541,BTL Fornaci Gavi,400000017574572319,,44.00,2/11/2022,No,No,,
400000000436978379,32d6b50c-4012-449e-a16a-befb68c6ca29,RET Chateau Fontanes Rouge 17,400000000436978380,,22.00,2/8/2019,No,No,,
400000000195705426,32d98f08-da34-4f97-badb-4e0f899d6e86,BTL Lewelling Cabernet Sauvignon 13,400000000195705427,,115.00,12/14/2018,No,No,,
400000028298482823,32de1293-b23a-4932-8c14-051c9b563675,GLS Pied e Terre,400000028298482824,,18.00,3/10/2023,No,No,,
400000000195836875,32e02c36-978c-409c-943b-4a8f64d2a39d,BTL Silver Oak Alexander Valley Cab 14,400000000195836876,,112.00,12/14/2018,No,No,,
400000005140440958,32e5edfb-7816-44bd-b69b-3487696c273c,CARROT CAKE,400000005140440959,,0.00,5/24/2020,No,Yes,,
400000000217634281,32f41290-c45e-490d-b867-895ee6e58b70,TST August West SLH Pinot 14,400000000217634282,,9.00,12/20/2018,No,No,,
400000000593256079,32f9a263-1c47-4441-bce6-daf3fdd5c1b1,Lieu Dit Sauvignon Blanc 17,400000000593256080,,25.00,3/4/2019,No,No,,
400000004641555154,32fb0b95-847a-4c12-9ae7-ea22ddbea148,DD Tiramisu,400000004641555155,,10.00,3/21/2020,No,No,,
400000001296805216,32fdee20-e5fa-475d-a220-86a44d5ccd2a,BTL Pas de l'Escalette Ze Roze 18,400000001296805217,,43.00,5/24/2019,No,No,,
400000019536840524,330829b1-93ac-4074-abe5-8471e9a54a35,"GLS Poggio ""Bateaux"" Chardonnay 20",400000019536840525,,14.00,4/28/2022,No,No,,
400000038462624273,3314fc59-dafe-4886-abc4-c01ac8230cd2,WC Salem Chardonnay,400000038462624274,,32.00,2/7/2024,No,No,,
400000005030310791,332c391a-c19d-458d-a762-28dd302a5925,RET Quartz Reef Brut NV,400000005030310792,,32.00,5/14/2020,No,No,,
400000000385533430,3336d037-5f1b-4307-8d97-63a13926e10d,RET Parent Ladoix La Corvee Rouge 15,400000000385533431,,70.00,1/29/2019,No,No,,
400000000267951218,3340abbe-ba34-44dc-ab75-e277581ef6b5,Prosciutto,400000000267951219,,5.00,1/3/2019,No,No,,
400000000195827114,334ca950-83c9-47e0-8400-c578ad71a921,BTL Samuel Louis Smith Albatross Ridge Pinot Noir 16,400000000195827115,,75.00,12/14/2018,No,No,,
400000019292274435,334e21a8-31cd-4a41-bcc1-acfc22a576b9,"TST Tucker ""Teri's Blend"" Red 09",400000019292274436,,8.00,4/19/2022,No,No,,
400000005540349142,334f1de9-bd99-4ffe-a937-d74a7fcb0a63,GLS Scarpetta TImido Brut Rose NV,400000005540349143,,13.00,6/23/2020,No,No,,
400000000194782037,335b3ed0-3454-40e2-a13e-9224c76b95e1,RET Bishops Peak Elevation 14,400000000194782038,,28.00,12/14/2018,No,No,,
400000007036510809,335b77ac-d4b8-4c84-88c4-3e43d3c35fc1,RET Balgera Grumello Valtellina 04,400000007036510810,,40.00,9/21/2020,No,No,,
400000000194786249,335ca6e9-ca05-4bdf-8450-7eb67329846c,RET Brainchild Red 13,400000000194786250,,40.00,12/14/2018,No,No,,
400000020923730510,337aeed8-f624-43ae-b134-c6d371777b43,GLS Chateau Ducasse 21,400000020923730511,,14.00,6/17/2022,No,No,,
400000000195835820,33842897-85bc-4faf-a986-8b0ff91b4da9,RET Terredora Aglianico 2013,400000000195835821,,16.00,12/14/2018,No,No,,
400000005559893594,338cc76c-9654-466e-9adf-d7f95f4c1af5,BTL Sebastien Dampt Chablis 18,400000005559893595,,45.00,6/24/2020,No,No,,
400000030710226313,338d898a-6924-4d31-9016-1bd56279c9fd,"WC Los Vascos ""Le Dix de Los Vascos"" Red 15",400000030710226314,,72.00,5/26/2023,No,No,,
400000000160205127,33976183-f3cb-4a9a-8182-a34d2c66c33c,Add Anchovy,400000000160205128,,3.00,12/3/2018,No,Yes,,
400000000192164737,339fec2a-fe39-4f4d-93e0-1e1b41a2ee20,WC Avinyo Petillant 15,400000000192164738,,18.00,12/13/2018,Yes,No,,
400000000393721448,33a8afb1-b911-4776-986a-d6b5bf5a000d,BTL Aquitania Cab 15,400000000393721449,,32.00,1/31/2019,No,No,,
400000010467711273,33a9eae6-2559-4069-af27-b42b849d9ee5,BTL Wither Hills Sauv Blanc,400000010467711274,,34.00,4/10/2021,No,No,,
400000001394121476,33b3a767-97f0-436a-b5cf-8c9c59405ca6,6+,400000001394121477,,24.00,6/3/2019,No,Yes,,
400000003971871195,33bae1fa-6b10-48c0-b7ab-b9495a5a3dcc,Sale 20%,400000003971871196,,19.20,2/3/2020,No,Yes,,
400000000669753957,33c6789e-7e75-4a56-9240-c95fedb69509,RET Bedrock Ode to Lulu 18,400000000669753958,,22.00,3/15/2019,No,No,,
400000000217639162,33d29395-a25d-4908-92ae-768412dca32b,WC justin isosceles 15,400000000217639163,,85.00,12/20/2018,Yes,No,,
400000023951755746,33d90cf3-9bf8-4c8b-a3f1-27e97bc94a1a,Half Due Terre grillo,400000023951755747,,7.00,10/4/2022,No,No,,
400000032206159553,33dab8ca-7fa8-4899-af55-0a92b5fb139a,BTL Domaine Cavalier Val de Montferrand 20,400000032206159554,,48.00,7/11/2023,No,No,,
400000038023514094,33e33512-04eb-434d-9c7d-f25933bfdc6c,WC Kermit Lynch Côtes-du-Rhône 21,400000038023514095,,24.00,1/22/2024,No,No,,
400000000788407447,3408a2e1-8c75-429e-845b-94fa0f0a049f,RET Tajinaste Listan Negro 17,400000000788407448,,25.00,3/29/2019,No,No,,
400000001362621929,340aa87f-ea2e-41f1-9a6e-9ffdc2356153,RET Librandi Ciro Bianco 16,400000001362621930,,15.00,5/31/2019,No,No,,
400000001121268745,340d5aea-ecbc-48c9-a2c3-5c7a38cfeab2,WC,400000001121268746,,25.00,5/5/2019,Yes,Yes,,
400000000192208776,34108104-cecf-4f1f-80ea-085b0bbe5b61,RET Assuli Astolfo Grillo 15,400000000192208777,,28.00,12/13/2018,No,No,,
400000037896545414,34157aa6-8671-4043-b7fa-0dbf89941b8e,RET Altos las Hormigas,400000037896545415,,22.00,1/18/2024,No,No,,
400000023886472130,34159c04-a84e-4a0a-b134-5232f720d298,TST Domaine Grivot-Goisot Chablis,400000023886472131,,8.00,10/1/2022,No,No,,
400000032708678459,341a9821-f337-4ab9-84e5-57337439b005,Madson Ascona 6+,400000032708678460,,51.00,7/27/2023,No,No,,
400000001915047264,341ad312-1cb9-4588-807e-5f8e5cafe6b2,Sale 3+,400000001915047265,,12.00,7/25/2019,No,Yes,,
400000021093877596,34226c02-f627-452d-9f50-0bcf84537559,RET Adega de Penalva Branco 19,400000021093877597,,25.00,6/23/2022,No,No,,
400000001738753770,342b145b-8850-4a63-b1d6-425066276a71,REG,400000001738753771,,74.00,7/8/2019,No,Yes,,
400000024982639768,3436a77c-9728-4e17-ab82-d26792861367,Colossal California,400000024982639769,,30.00,11/9/2022,No,No,,
400000023410381485,3438f109-b3d9-45be-82f8-b2945f651ae8,RET Platinetti Guido Nebbiolo 19,400000023410381486,,32.00,9/14/2022,No,No,,
400000005015908493,344ebafd-ece4-4038-8cb6-7a7a8d41546c,BTL Pato 3B Brut Rose NV,400000005015908494,,41.00,5/12/2020,No,No,,
400000027034980151,344f27fa-5aa0-4c36-9ad0-5c1b656fc663,BTL Small Lot Cab,400000027034980152,,100.00,1/26/2023,No,No,,
400000001848519158,345a48e9-e9d6-40a0-9c1c-fcb20684d9e6,RET Lady Lola PG Moscato,400000001848519159,,11.00,7/19/2019,No,No,,
400000003250876215,346a83cb-1015-42ca-ab59-e8fda8bf412e,WC,400000003250876216,,40.00,12/2/2019,No,Yes,,
400000034298088512,346f3973-444f-4062-adb6-68a1ca77b93c,Retail Nostrano,400000034298088513,,11.00,9/15/2023,No,No,,
400000012224412446,3475e4e7-0147-4bef-8e37-1adde3e97838,RET Annesanti Colle Fregiara,400000012224412447,,39.00,6/24/2021,No,No,,
400000024415417424,3484445e-2b15-4b4a-bed0-49d7aadb39b8,GLS Quinta da Raza,400000024415417425,,12.00,10/20/2022,No,No,,
400000025230821764,3487b49d-39b1-44e4-8119-01911b4df6c4,Half Dautel Riesling,400000025230821765,,6.00,11/18/2022,No,No,,
400000000192294635,3489ad27-9341-4894-83b2-29596162a138,WC Gunderloch jean Baptiste Riesling 15,400000000192294636,,24.00,12/13/2018,Yes,No,,
400000000268464152,348e0425-b457-487a-9caa-1f6fc3aa0993,Tesori Biancolilla,400000000268464153,,26.00,1/3/2019,No,No,,
400000000192243360,3492f6e2-ffa1-4385-995a-89dca5d06b41,RET Chateau Vaudieu CdP Blanc 14,400000000192243361,,60.00,12/13/2018,No,No,,
400000000195224234,3497c110-bffa-45a7-b18b-acdafc545d41,RET Ganevat De Toute Beaute NV,400000000195224235,,46.00,12/14/2018,No,No,,
400000023953172469,349f4724-8a34-497d-8b04-6a68566459cd,RET Olivier Merlin,400000023953172470,,28.00,10/4/2022,No,No,,
400000003930458214,34b3f559-4b10-4405-919c-ac03e733e902,Regular,400000003930458215,,24.00,1/31/2020,No,Yes,,
400000003203470603,34c4fdc0-24eb-4be6-8115-5b5dd0a8e8fe,BTL Mousse l'Extra Or BdN NV,400000003203470604,,95.00,11/27/2019,No,No,,
400000000192248088,34d018c9-4a3d-42d5-8060-865c6d5bb8ce,WC Conti Zecca Fiano 2017,400000000192248089,,20.00,12/13/2018,Yes,No,,
400000000195279375,34d2a78d-ceeb-4235-b4ae-d2f1043e93bd,WC Ken Wright Pinot Noir 15,400000000195279376,,28.00,12/14/2018,Yes,No,,
400000008127183289,34d37a3f-c6af-4076-bf63-a3d1f1f78307,RET J McClelland Cab Sauv 16,400000008127183290,,42.00,11/23/2020,No,No,,
400000037976538848,34d8a845-708f-4538-a33a-ef9bf3192467,BTL Riva Leone Barbera,400000037976538849,,56.00,1/20/2024,No,No,,
400000036577876559,34d9617f-dcfd-4fc8-ab6a-196c5b5a25a9,HLF Yves Jacques NV Champage,400000036577876560,,12.50,12/1/2023,No,No,,
400000032206159559,34dfb05c-896f-4f7c-95a5-0d07db1fb602,GLS Domaine Cavalier Val de Montferrand 20,400000032206159560,,12.00,7/11/2023,No,No,,
400000002412688580,34e1c4b3-b724-4311-acb3-795850e9f14a,BTL Trinchero Mario's Cabernet 14,400000002412688581,,67.00,9/11/2019,No,No,,
400000000192384089,350b3370-ebd2-4547-9e53-76b60fbf80dd,RET Pierre Yves Colin Morey Rully Cailloux 16,400000000192384090,,45.00,12/13/2018,No,No,,
400000000268464122,35125131-da6f-4b7d-a702-fcc62b7c6361,Alce Nero Wildflower Honey,400000000268464123,,11.00,1/3/2019,No,No,,
